analyzer,asset,confidence,created_at,error,evidence,model_name,model_version,news_id,raw_response_sha256,relevance,score,sentiment,status
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,56ecca274b7624940f9ebc7fe451e230b0254dcd3825879ca599b20b877e89ba,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,54541aa5781a035f6de22d801b8b52b4bf0539db98ded9be57faacc13ca8ecae,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,dc88927e802d1d72f99be6842a8c5609a294714f84b5ddd3a9f26c41eae54ccc,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,68d5b4d6edb5b4f6df96036068958e6517c99db957572421b73419a0fd895818,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,bbe23bf4d3bd5bc10b90e68604de30520a3ffe750b4ced40903e476e963ec30e,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,d208c5f210030768058596c6884d134bd012f88787207169383db839e289c8c9,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,06f46b7f80b274d21bcc56c399d9c03f134950efb48686635bf62f140f42207a,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,f8f66aa638613bc385d3105c5797905da123efe4aedd341801f644e24e884064,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,fc87e20a1cc83cfae42775d00067c1637a87938a78a814c0eb982d68c9e50319,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,aba29784fed59551fef66c1dd30e319a658e02ae847606881f5e84eb3f38ac67,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,07e9a6cf387d1d9bb13549b75ee5bc3ed754d3694bd71c3a2b63c1bcced18f1e,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,[],financial_bilingual_lexicon,financial-bilingual-1.0,3e042c6f89be3f7e5e3ff342149e7a723dae32328e291816acb9c387f22e768f,,0.15,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,c236231c058fef663761a85ba44f00cef1da5243763b6563bb1a5ea7ea40b672,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,732d94eda51a9545dab0345d2aa16b1fe51c242a76b6104c7c2f8df955fced2d,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,1d4c5cb1afc9c0cb21d889a7be46903df6c7887b47e174fc2689a56a4030ccdc,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,521df7abe51f1a34983b660e43066a1215f862b718a5f3e6bd5624b04b1a8abb,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,c97af8fa41ce5120a14e90e14ac1e44745ac2ec92e91357142de788d3b90d436,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,d7a500f72e12020a0f0dbc6ab44c626e0a1c3dcd95226a6e6b9b2dbda682204f,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,8e86a09bc1e0c02ac232ffa6618f0f7bb5d8b47913d7dc8f9225ddff934a9c83,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin"", ""asset:btc""]",financial_bilingual_lexicon,financial-bilingual-1.0,5ddce4a8c1933ed0156aa8823b1c36cfa9965d6335e9014f59b26eacd5ccdd32,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,5c0c35ec1a9b60bb9bc8df3db2f780ca5c4e6cdcd25a875ae5ffc57a9b2cd6ea,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,d3d1ca2e092ac226ec17454365cc8d8cc2bb3c232bc25848d0096af9d9512e78,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,4fd05bffd18cc24a6988a7ed9a469cd27a0596410708ef569c60bbab060e6dc8,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,b5a8ecb72565e419ffe3ce1888740d8049889ce64dcad8301e747260090baca1,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,6a2b253d1d2673dc8566e598b3a1498bf30802881d71039da13a9084201c661e,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,cdf5faba29a4f09abd3d58b25f20541ea61a2fafeb4f9c977f9738da4437184f,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,366664197c5c0acb6805de868a444f4b0b6eb010fe0fc1a3d1a707a893fd7592,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,0b7a8f86428230291350392c8259bcfa759159e699cfd1858fcc4a858cff4a97,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,648ffc75417eb24eda9ba89e354c4791650fc1d220e082e322fd750c4b6e5e54,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,98b7c70bbd91b8ff0b6005b80cde1d2365c5c18d4da563b5e6319e5707e6b2e8,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,ea2153aacbd4c16206003e95f7e1438aa535361ea54c72b37e32020baf659fb5,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,87a07e5c21c5cd55e965bdb09ceca5a1d6b83a43c9d53970c135d778b48324ca,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,eb8c68555f3cb47f34f64f077838e83749010b8ce7e816d7015f53ab8c6c22b8,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,efe9b1ef4f0bbb3c9444462a4fe7800678b2a409134655e9961086ca875382e1,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,e6be2067e88ed96167f5bf9e0535ee6ce8ebfda2905d897b2c58349677516e56,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,6582d483df88406c6b44e444f8ffba46ba7c6b5ec1199f151c193beb5991836f,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,798a8c99076594e2ef7f9fab4b1a2bb1895c36323b78f2a8be39702aa61ea780,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,56c4c29f75ab6a66ddff68a9d2a05d78ff6fa89608fbf4f036a441cc4b64fae6,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,9c333217e5ad3050c847e7882ef35480f6b1c0ece712b775da0f159237f43c7a,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,ba0cdf9af8a38bf757b5496c65075a7c5c39af4e96cec878925980ca173dec55,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.55,2026-09-21T17:42:32.444880+00:00,,"[""positive:surge"", ""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,5cb59ec0fceafed274b8de857a4f1a6b10c6c73867414499fa2951c54d15d9c9,,0.8,1.0,1,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,2c88c46391e9636dd98b966f26561caedaf4113c49a91ed5541f5aa7abc77a76,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,4f3434a7a820b462fc1b6b6b81eee9092529ecfcb6216744362eee055659dcc6,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,2f0de64c8973bb8eb741ff7fb30ba61f43aee524aabcbd3c3714f92d2db3f5a6,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.55,2026-09-21T17:42:32.444880+00:00,,"[""positive:rally"", ""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,54d877e6afa4cca39e2d2be19983bacfe88df1516ff78c20ec3bdf9b3ec802fb,,0.95,1.0,1,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,edf6953c80c52b0995ad937a6e876f869cfe03193f3cd714d47fcc326c9c97dc,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,74632221beaf0a8c2e4dee77cfeae53d638ba4e8b2cecd3e0745221046fbf574,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,4a92d536476f029e7b465c469db8049323ee02bfed9ce22f9afde69f5a3cac8f,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,1fc41dd71e463f3f5b3dae9a668e7f0d656d6efc9bc5c1f797575efad5d50a34,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,659a8219a8994c127250d5ee1da116a2f1ff141f2249af128bf247619b842325,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.55,2026-09-21T17:42:32.444880+00:00,,"[""positive:gain"", ""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,0fae95ccf1faef9c31b9f8fcd690cf64cc2a2feb81e1441ee85d3639a422bf1e,,0.8,1.0,1,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,c7658270f4321a0f6c9d9da02959e94be137f28bbeebc0b68c581524d6c7c9b5,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,2b2012bbcb373591e0be696bee649d20c016e1b1f29678feae9b458f50cbd045,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,3c06c4c7a07f789e7e4ab4a1024431a97666de52f53b8e115edfef5f4b59937d,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,cf4ed6a07247c8115b42c4e712f39a00b78ec4474771fab51d2d993bbd8eb2e9,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin"", ""asset:btc""]",financial_bilingual_lexicon,financial-bilingual-1.0,f15afccc7672b54b8c13476dae5615f0f6e9738d856a322aa1946e5d22d81511,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,e43a9f7c0c0bd7b032c532b31d7427cfa6bb607c38875eec79e444be774ea6cc,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,ce87ef342a7d31ea4c345bd19d979732ef8a4b80f36f4cea427ae7d30b72af89,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.55,2026-09-21T17:42:32.444880+00:00,,"[""positive:rally"", ""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,3d82408f37e994fde55edf87c8e873f6f5cd65065a59b1b6a8f40cbc60345268,,0.8,1.0,1,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,276393657254e559dfdd71c05c6c678e19453c887ffdb185afe35c968fdad76e,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,457db176aab991887408e9622aed050b2e71dde4382f39bc5e5ad50de663ba8f,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,3fe23f7dc6ea7894a9a6f089870f5b15574fd04cb3abee19ef7a48122927a3bc,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,419c0952fc56fc1cfb2143c375970f3ab4f8fa0f80052b09419a961a9bc34e14,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,c283ef1e7ed71ba7541979945311c4bf3f498bdb9f80a4ac89cb8b30bb2ed702,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.55,2026-09-21T17:42:32.444880+00:00,,"[""positive:gain"", ""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,01a35ede8e3a54e85c20c36bb61a37a79dc9c1b28266ed310e3a23128e4beb21,,0.95,1.0,1,ok
lexicon_baseline,BTC-USD,0.55,2026-09-21T17:42:32.444880+00:00,,"[""positive:inflows"", ""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,1d3ed29c2ecfe3da558374364f32b9956a3708131801550d8d65524724bf94bb,,0.95,1.0,1,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,0af121a7243dbb604690af2f4cdb64c13ee3f6b4ecdc66a107c30e1e24e2e0de,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,0c6c2b103c75dfffbe536bc1b01926e00c0c1698762babf2d2af60fd84069c74,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,6eb51d58e29bc6dff153098e41dc7169dec91c7bdfb9192d2c32e713f81f1dd7,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,1301a34471c9da38ebaa8ab19863ebe196b5a5cdbf8ff8151302b45a0c99e6b8,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,6d386adc248bf9d9f32112d98b518d2ae567fbe7cf48a45ad083513b11906e4c,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,8fb576825a307185b9238fead3e9aba75ed740c6e71dfa7c38499902f9593764,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,66be9ee3220d26f15c8b4b1cd9a3cf7442ce7ba15c66f47b3f778be4766e1788,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin"", ""asset:btc""]",financial_bilingual_lexicon,financial-bilingual-1.0,ccb2a3a0fef3ae52c945987a09dd21e036a456564f0acc0962dec46e6cf370fd,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,073fa5aa88b6c0a83222735918d6a6814a462aefd54388392b379004dfc9c449,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,e236722c0295ecfeca1bfacee18f879b945e706f4b784eab297f90686fb07fc0,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,6ccfd113e9391a06844ff29be2bf79214ce9e63ae56d5c2ee5b5c81bbd1157dc,,0.8,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,dc39d3a250a3049cc14e5a450f29413c0812a63b4bcd2a2449cf6497a91fa5ce,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,d44dc2edc1696503b987b7bfd3e700f6d054d52916c35449f2cf3606deedc361,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,2072e14c764ca49aa833b9a39be50932387a1ea94969e4fde6324d3e65176250,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,25d5d5a263e39206d72bc6a798c813e2f7356240145e9b4dfdbc89fdfe615e00,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin"", ""asset:btc""]",financial_bilingual_lexicon,financial-bilingual-1.0,c343f7032cf51e12ade80d37313b03de9409404608f6c2966a9194c190fdf2ea,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,973972cf47f89684762a79b41f5878079a88ebeaaad553a286e3a3638ced1266,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,554e9759a52f4a60a2a5c327a1dcc8bee4a6316d1dde67f97038f28663bf8bc1,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,3018c75c0c339a395de0fbd77c2ee0b08a3f9f30c73ef835cc8d545d6a5bc7a0,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.55,2026-09-21T17:42:32.444880+00:00,,"[""positive:surge"", ""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,7f10bfa9307d147673ef7dc066933e9f8c94b8d686fb5020cb2b7209002c4873,,0.95,1.0,1,ok
lexicon_baseline,BTC-USD,0.35,2026-09-21T17:42:32.444880+00:00,,"[""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,1d4557862631878f155f10826714fc66480c4b56a637b9e15955f634ff700254,,0.95,0.0,0,ok
lexicon_baseline,BTC-USD,0.55,2026-09-21T17:42:32.444880+00:00,,"[""positive:rally"", ""asset:bitcoin""]",financial_bilingual_lexicon,financial-bilingual-1.0,f965c760c4e95bfbe3b9b10721620a92d0308a637eaceb8892d29bec28b831e2,,0.95,1.0,1,ok
